link;brand;warranty;processor;ram;hardDrive;grapCard;capGrapCard;opSystem;screenSize;price
https://www.falabella.com.co/falabella-co/product/118333286/LENOVO-THINKPAD-T14-RYZEN-7-5850U-,32-GB-SSD-512-GB-14-TOUCH/118333287;LENOVO;3 años;AMD ryzen 7;32GB;512GB;;No aplica;Windows 10;14;5.999.900
https://www.falabella.com.co/falabella-co/product/116628581/Portatil-Dell-Vostro-3400-Intel-Core-i5-RAM-4GB-1-TB-HDD-14-Free/116628583;DELL;12 Meses;Intel core i5;4GB;1TB;Intel hd graphics 620;;Free dos;14;1.699.900
https://www.falabella.com.co/falabella-co/product/119621990/Portatil-Toshiba-DYNABOOK-TECRA-A40-G-Intel-Core-i7-10610-256GB-8GB-14-freedos/119621991;TOSHIBA;1 año;Intel core i7;8GB;256GB;Integrada;No aplica;Free dos;14;3.189.900
https://www.falabella.com.co/falabella-co/product/120523104/Portatil-HP-15-EF2517LA-AMD-Ryzen-5-5500U-512GB-SSD-12GB-RAM/120523106;HP;12 meses;AMD ryzen 5;12GB;512GB;Integrada;No aplica;Free dos;15;1.859.900
https://www.falabella.com.co/falabella-co/product/120526277/Portatil-HP-630-G9-CORE-I7-1255U-Ram-16GB-512GB-SSD-13-W10P/120526278;HP;;Intel core i7;16GB;512GB;Integrada;;Windows 10;13;4.739.000
https://www.falabella.com.co/falabella-co/product/120809277/Portatil-Dell-Vostro-3400-Core-I5-1135g7-11va-20gb-1tb-+250GB-Linux/120809278;DELL;1 años;Intel core i5;16GB;1TB;Intel Iris Xe Graphics;No aplica;Linux;14;2.179.000
https://www.falabella.com.co/falabella-co/product/120857217/PORTATIL-ASUS-P1412CEA-EK0883X-CI5-8GB-512-SSD-Mouse/120857218;ASUS;12 meses;Intel core i7;8GB;512GB;Intel Iris Xe Graphics;No aplica;Windows 11;14;2.349.888
https://www.falabella.com.co/falabella-co/product/16241759/Portatil-hp-14-dk-amd-athlon-silver-4gb-256gb-ssd/16241759;HP;12 Meses;AMD;4GB;256GB;;No aplica;FreeDOS;14 pulgadas;1.500.000
https://www.falabella.com.co/falabella-co/product/119672588/Portatil-Legion-5-15IMH05-Core-I7-Ram-16GB-1TB-+128GB-SSD-W10H-15,6-TV-4GB-Negro/119672589;LENOVO;12 Meses;Intel core i7;16GB;128GB;GeForce GTX 1650 4GB;4GB;Windows 10 Home;15;6.389.000
https://www.falabella.com.co/falabella-co/product/116624554/Portatil-Lenovo-V14-ITL-14-Core-i5-1135G7-16GB-SSD-512GB-Windows/116624556;LENOVO;12 meses;Intel core i5;16GB;;;;Free dos;;2.999.888
https://www.falabella.com.co/falabella-co/product/119757501/Portatil-Asus-M3500QC-l1296-Ryzen-7-5800h-Ram-16gb-Ssd-512-Rtx3050-4gb/119757502;ASUS;12 MESES;AMD ryzen 7;8GB;512GB;;4GB;Endless os;15;4.999.000
https://www.falabella.com.co/falabella-co/product/119476995/Portatil-Asus-Fx516PC-HN002-Intel-Core-I5-11300h-Ram-8-Gb-Ssd-512-Gb-RTX-3050/119476996;ASUS;1 año;Intel core i5;8GB;512GB;;4GB;Endless os;15;4.199.000
https://www.falabella.com.co/falabella-co/product/120402944/Computador-Portatil-Hp-Intel-Core-i5-1135G7-256Gb-Ssd-8Gb-Ram-14-14-dq2520la/120402945;HP;1 año;Intel core i5;8GB;256GB;Intel Iris Xe Graphics;No aplica;Linux;14;2.604.900
https://www.falabella.com.co/falabella-co/product/116624583/Portatil-asus-k513ea-bq2213-ci7-ssd-512gb-8gb-15.6/116624586;ASUS;;Intel core i7;8GB;;;;Endless os;;3.499.888
https://www.falabella.com.co/falabella-co/product/120459298/Portatil-Asus-Expertbook-Core-I7-1165g7-16gb-512gb-G-force-MX330-2gb/120459300;ASUS;1 año;Intel core i7;16GB;512GB;Integrada;2GB;Windows 10 Pro;14;5.639.000
https://www.falabella.com.co/falabella-co/product/120603626/Portatil-Lenovo-Ideapad-3-Amd-Ryzen-3-5300u-Ram-8gb-Ssd-256-pantalla-14-/120603627;LENOVO;1 año;AMD ryzen 3;8GB;256GB;Integrada;No aplica;Endless os;14;1.399.000
https://www.falabella.com.co/falabella-co/product/119516996/Asus-x415ea-ek1183-core-i5-1135g7-ram20gb-ssd-256gb-14-fhd-endless/119516997;ASUS;12 meses;Intel core i5;20GB;256GB;;;Linux;14;2.289.900
https://www.falabella.com.co/falabella-co/product/120129301/Portatil-Dell-Vostro-3405-Amd-Ryzen-5-3450U-8Gb-Ram-256G-Ssd-14''/120129302;DELL;3 meses;AMD ryzen 5;8GB;256GB;;No aplica;Ubuntu;14;1.549.900
https://www.falabella.com.co/falabella-co/product/119673428/Portatil-Lenovo-Ideapad-3-15ITL-6-Core-I7-Ram-8GB-1-TERA+128GB-SSD-15,6-TV2GB-Free/119673429;LENOVO;12 Meses;Intel core i7;8GB;128GB;No aplica;2GB;Free dos;15;3.689.900
https://www.falabella.com.co/falabella-co/product/120321830/Portatil-hp-14-cf2522la,-core-i5-10a-gen,-ram-12-gb,-ssd-256-gb,-14-hd/120321831;HP;12 meses;Intel core i5;12GB;256GB;;;Free dos;;1.831.873
https://www.falabella.com.co/falabella-co/product/120809162/Portatil-Dell-Vostro-3400-Core-I5-1135g7-11va-20gb-1tb-+500GB-Linux/120809163;DELL;1 años;Intel core i5;16GB;1TB;Intel Iris Xe Graphics;No aplica;Linux;14;2.249.000
https://www.falabella.com.co/falabella-co/product/116641213/Portatil-XPG-Xenia-Xe-Intel-Core-i7-1165G7-1TB-SSD-16GB-17-Touch/116641214;XPG;12 meses;Intel core i7;16GB;1TB;Inter Iris Xe;No aplica;Windows 10;17;4.459.900
https://www.falabella.com.co/falabella-co/product/119714715/PORTATIL-GAMER-PULSE-GL76-12UEK-207CA-CORE-I9-12900H-512-SSD-16-GB-RTX-3060-6-GBDDR6-17.3-IPS-360-HZ/119714716;MSI;12 meses;Intel core i9;16GB;512GB;GeForce RTX 2060 6GB GDDR6;6GB;Windows 11 Home;17;12.599.800
https://www.falabella.com.co/falabella-co/product/120002937/Portatil-acer-chromebook-tactil-c731t-intelceleron-n3060-4gb-ram-16gb-sdd/120002939;ACER;;Intel celeron;4GB;16GB;Intel hd graphics 400;;Chrome os;;1.000.000
https://www.falabella.com.co/falabella-co/product/118334744/Portatil-coin-lum-310-core-i3-4gb-ram-+-256gb-ssd-gris/118334745;TOUCH;12 meses;Otros;;;;;;;1.134.900
https://www.falabella.com.co/falabella-co/product/119357731/Portatil-Asus-M1402I-R5-4600H-8G-512SSD-Negro/119357733;ASUS;;AMD ryzen 5;;;;;;;2.199.000
https://www.falabella.com.co/falabella-co/product/119453479/Computador-Portatil-Asus-Gamer-G513ic-16gb-512gb%C2%A0win%C2%A010%C2%A0home/119453480;ASUS;12 meses;AMD ryzen 7;16GB;2TB;;4GB;Windows;15;5.599.888
https://www.falabella.com.co/falabella-co/product/120608116/Portatil-Asus-Core-I5-1135g7-16gb-512gb-Win-11-Pro-Fhd-P1412/120608118;ASUS;1 año;Intel core i5;16GB;512GB;Integrada;;Windows;14;2.699.000
https://www.falabella.com.co/falabella-co/product/118033957/PORTATIL-ASUS-EXPERTBOOK-B1440FA-BV3124-14-CORE-I3-4GB-1TB/118033958;ASUS;12 meses;Intel core i3;4GB;1TB;Intel uhd graphics 620;No aplica;Endless os;14;1.349.888
https://www.falabella.com.co/falabella-co/product/39711269/Portatil-HP-EF2511LA-15.6-pulgadas-AMD-RYZEN-R5-8GB-256GB/39711269;HP;1 año;AMD RYZEN R5;8GB;256GB;;No aplica;Windows 11 home;15.6 pulgadas;1.899.900
https://www.falabella.com.co/falabella-co/product/120527078/Portatil-HP-EliteBook-830-G8-Core-i7-1165G7-Ram-16GB-512GB-SSD-13.3%E2%80%9D-W10P/120527079;HP;12 Meses;Intel core i7;16GB;512GB;No aplica;No aplica;Windows 10;13;4.519.000
https://www.falabella.com.co/falabella-co/product/119636546/Portatil-Acer-Gateway-Slim-Ryzen-7-3700U-8gb-512gb-SSD,-15.6-Win-11-Gris/119636547;GATEWAY;12 Meses;AMD ryzen 7;8GB;512GB;AMD radeon vega 10;No aplica;Windows 11 Home;15;2.599.900
https://www.falabella.com.co/falabella-co/product/120494143/TODO-EN-UNO-LENOVO-A340-24IGM-INTEL-PENTIUM-SILVER-J5040-8GB-256GB-SSD-WIN-11/120494144;LENOVO;12 meses;;8GB;256GB;;;Windows 11;24;1.609.000
https://www.falabella.com.co/falabella-co/product/117506108/PORTATIL-RAIDER-GE66-GAMER-I7-12700H-16GB-SSD-512RTX-30708GB-15.6-360HZ/117506109;MSI;12 meses;Intel core i7;16GB;512GB;;8GB;Windows 11;15;9.999.900
https://www.falabella.com.co/falabella-co/product/120474132/Portatil-ASUS-TUF-F15-FX506LH-Core-i5-24GB-RAM-512GB-SSD-156-FHD-4GB-VRAM/120474133;ASUS;12 meses;Intel core i5;24GB;512GB;GeForce GTX 1650 4GB;4GB;Linux;15;3.599.900
https://www.falabella.com.co/falabella-co/product/119645379/Portatil-Hp-Pro-Book-445-G8-Ryzen-7-5850u-Ram-16-Gb-Ssd-1-Thera-14/119645380;HP;12 meses;AMD ryzen 7;16GB;1TB;AMD Radeon Grafics;;Windows 10 Pro;14;5.999.900
https://www.falabella.com.co/falabella-co/product/120799685/Portatil-Dell-Vostro-Ryzen-5-3450u-16gb-Ssd-256gb+240gb-serie-3405/120799687;DELL;1 años;AMD ryzen 5;16GB;256GB;AMD Radeon Grafics;No aplica;Ubuntu;14;1.679.000
https://www.falabella.com.co/falabella-co/product/35214640/Portatil-Lenovo-Thinkbook-13-Intel-Core-I5-256Gb/35214640;LENOVO;12 meses;Intel core i5;8gb;256gb;;No aplica;Windows 10;13.3 pulgadas;4.599.900
https://www.falabella.com.co/falabella-co/product/120795266/Portatil-Asus-Ryzen-5-5600u-16gb-512gb-SSD-16-FreeDos/120795267;ASUS;12 Meses;AMD ryzen 5;16GB;512GB;;No aplica;Free dos;16;2.899.900
https://www.falabella.com.co/falabella-co/product/43037804/Poratil-Asus-14-Pulg-Core-I3-4Gb-256Ssd/43037804;ASUS;12 meses;Amd a4;3gb;240gb;;No aplica;Windows 10;14 pulgadas;1.350.000
https://www.falabella.com.co/falabella-co/product/65759091/Portatil-Hp-245-G8-14-Pulgadas-Ryzen-3-12-Gb-256Gb/65759091;HP;1 año;Amd ryzen r3;12gb;256gb;;No aplica;De fabricante;14 pulgadas;2.099.900
https://www.falabella.com.co/falabella-co/product/118729907/Portatil-Lenovo-V14-ARE-Ryzen-7-12Gb-SSD-512GB-14-/118729909;LENOVO;12 meses;AMD ryzen 7;12GB;512GB;;No aplica;Linux;14;2.899.888
https://www.falabella.com.co/falabella-co/product/120467162/Portatil-Lenovo-Core-I3-Ram-12gb-Ssd-512gb-Fhd-Onceava-generacion/120467163;LENOVO;1 año;Intel core i3;12GB;512GB;Integrada;No aplica;Free dos;14;1.559.000
https://www.falabella.com.co/falabella-co/product/59921062/Portatil-Hp-245-G8-14-Ryzen-5-Ram-8Gb-Ssd-256Gb/59921062;HP;;Amd ryzen r5;8gb;256gb;;No aplica;Linux;14 pulgadas;1.599.888
https://www.falabella.com.co/falabella-co/product/68406387/Portatil-Asus-Intel%C2%A0Core-I5%C2%A015.6-Pulgadas-Ssd/68406387;ASUS;;Intel core i5;8gb;512gb;;No aplica;No aplica;15.6 pulgadas;3.951.900
https://www.falabella.com.co/falabella-co/product/118294456/Portatil-toshiba-dynabook-portege-x40-j1431-core-i5-256gb-8gb-win-10-pro-negro/118294457;TOSHIBA;;Otros;;;;;;;3.319.000
https://www.falabella.com.co/falabella-co/product/60835700/Portatil-Lenovo-IdeaPad-5-15.6-pulgadas-Intel-Core-i5-8GB-512GB/60835700;LENOVO;1 Año;Intel Core i5;8GB;512GB;;No aplica;Windows 11;15.6 pulgadas;3.499.900
https://www.falabella.com.co/falabella-co/product/120858181/Portatil-Asus-M515da-bq1415-Amd-Ryzen-5-16gb-1tb-+500gb15,6-Fhd/120858182;ASUS;1 año;AMD ryzen;16GB;1TB;AMD radeon vega 8;No aplica;Linux;15;2.069.000
https://www.falabella.com.co/falabella-co/product/31867956/Computador-Portatil-Janus-I5-8259U-8Gb-Ssd-512/31867956;JANUS;12 meses;Intel core i7;8gb;500gb;;No aplica;Windows 10;14 pulgadas;1.775.000
https://www.falabella.com.co/falabella-co/product/14508288/Portatil-Toshiba-A40-G-Celeron-4gb-Ssd128gb-14-/14508288;TOSHIBA;;Intel Celeron;4GB;128GB;;;Windows 10 Pro;14 pulgadas;1.109.888
https://www.falabella.com.co/falabella-co/product/119671014/Portatil-Lenovo-Ideapad-3-14ALC6-Ryzen-5-5500U-RAM-12GB-256GB-SSD-14-pulgadas/119671015;LENOVO;12 meses;AMD ryzen 5;12GB;256GB;AMD Radeon Grafics;No aplica;Linux;14;2.599.000
https://www.falabella.com.co/falabella-co/product/119812150/Portatil-Hp-14-pulgadas-dq2520la-Core-I5-1135G7-20Gb-256-Gb-Win-10-Prueba/119812153;HP;12 meses;Intel core i5;;256GB;;;Free dos;14;1.899.900
https://www.falabella.com.co/falabella-co/product/120460209/Portatil-Asus-K3500-15,6-Oled-I7-11370h-16gb-512-Ssd-Rtx3050/120460210;ASUS;1 año;Intel core i7;16GB;512GB;;4GB;Linux;15;5.699.000
https://www.falabella.com.co/falabella-co/product/120807618/Portatil-ASUS-Corporativo-B1400CEPE-Intel-I7-1165G7-SSD-1TB-DDR4-16GB-14-FHD-Video-2GB-MX330,/120807622;ASUS;12 MESES;Intel core i7;16GB;1TB;AMD Radeon Grafics;;Windows 11;14;6.099.900
https://www.falabella.com.co/falabella-co/product/67116216/Portatil-Janus-I5-8259U-Ram-8Gb-Ssd-1Tb-Lcd-14/67116216;JANUS;12 meses;Intel core i5;8gb;1tb;;No aplica;Windows 10;14 pulgadas;1.764.000
https://www.falabella.com.co/falabella-co/product/120181531/Portatil-Acer-A314-23P-Ryzen5-7520U-8GB-RAM-SSD-512GB-156-pulgadas-IPS-Gris/120181533;ACER;12 MESES;AMD ryzen 5;8GB;512GB;AMD Radeon Grafics;No aplica;Linux;15;2.299.000
https://www.falabella.com.co/falabella-co/product/120777063/PORTATIL-ASUS-M515D-EJ1560-AMD-RYZEN-5-3500U-8GB-DDR4-1-TERA-PANTALLA-15,6-FHD/120777064;ASUS;12 MESES;AMD ryzen 5;8GB;1TB;;No aplica;Endless os;15;1.695.600
https://www.falabella.com.co/falabella-co/product/120804043/Portatil-Lenovo-ALC-V14-G2-Ryzen-5-8gb-256gb-SSD-14-FreeDos/120804044;LENOVO;12 Meses;AMD ryzen 5;8GB;256GB;AMD Radeon Grafics;No aplica;Free dos;14;1.799.900
https://www.falabella.com.co/falabella-co/product/119987517/Computador-Portatil-Asus-Gamer-G513ic-32gb-512gb%C2%A0win%C2%A010%C2%A0home/119987518;ASUS;12 meses;AMD ryzen 7;32GB;1TB;;4GB;Windows;15;5.849.888
https://www.falabella.com.co/falabella-co/product/120312357/Portatil-asus-p1412,-core-i5-11a-gen,-ram-12-gb,-hdd-1-tb-+-ssd-512,-14-hd/120312361;ASUS;12 meses;Intel core i5;12GB;1TB;;;Endless os;;2.166.735
https://www.falabella.com.co/falabella-co/product/120216854/Portatil-Dell-G15-Gaming-Ryzen-7-5800H-512GB-SSD-8GB-RTX-3050TI-4GB-156-WIN11-Phantom-Grey/120216855;DELL;1 Año;AMD ryzen 7;8GB;512GB;;4GB;Windows 11 Home;15;5.269.000
https://www.falabella.com.co/falabella-co/product/119655122/Portatil-HP-14-CF2521LA-CORE-I5-RAM-4GB-256GB-SSD-14%E2%80%B3-W10H/119655123;HP;12 Meses;Intel core i5;4GB;256GB;Integrada;No aplica;Windows 10;14;1.769.000
https://www.falabella.com.co/falabella-co/product/120309741/Portatil-Lenovo-AMD-Ryzen-5-16GB-512GB-IdeaPad-5-%E2%80%93-Azul/120309742;LENOVO;1 año;AMD ryzen 5;16GB;512GB;AMD Radeon Grafics;;Windows 11;14;3.099.900
https://www.falabella.com.co/falabella-co/product/120810138/Portatil-HP-Victus-FA0031DX-Core-I5-12450H-8Gb-512Gb-ssd-GTX1650-Win-11/120810140;HP;1 año;Intel core i5;8GB;512GB;;4GB;Windows 11;15;4.139.000
https://www.falabella.com.co/falabella-co/product/120721799/Portatil-Acer-Nitro-5-AN515-57-79TD-i7-11800H-NVIDIA-GeForce-RTX-3050Ti-4GB-512GB-SSD/120721800;ACER;1 año;Intel core i7;8GB;512GB;;4GB;Windows 11;;5.089.900
https://www.falabella.com.co/falabella-co/product/120473077/Portatil-ASUS-TUF-F15-FX506LH-Core-i5-8GB-RAM-512GB-SSD-156-FHD-4GB-VRAM/120473078;ASUS;12 meses;Intel core i5;8GB;512GB;GeForce GTX 1650 4GB;4GB;Linux;15;3.299.900
https://www.falabella.com.co/falabella-co/product/120934936/Portatil-ASUS-ROG-G614JI-N3140-Core-i9-16-FHD+-16GB-+-512GB-Windows-11-Home/120934937;ASUS;;Intel core i9;16GB;512GB;No aplica;8GB;Windows 11 Home;16;11.893.900
https://www.falabella.com.co/falabella-co/product/119453594/Portatil-Asus-K3500pc-L1187w-Oled-Corei7-11370H-16Gb-Ssd512/119453596;ASUS;12 meses;Intel core i7;16GB;512GB;;4GB;Windows 11;15;5.999.888
https://www.falabella.com.co/falabella-co/product/118333443/LENOVO-THINKPAD-T14-RYZEN-5-5550U-,-32GB,SSD-512GB-WIN-10PRO/118333444;LENOVO;36 meses;AMD ryzen 5;32GB;512GB;;;Windows 10;14;4.999.900
https://www.falabella.com.co/falabella-co/product/119601653/Portatil-hp-15-ef2522la-Ryzen-3-5300u-Ram-8gb-Ssd-256-Pantalla-15.6-/119601657;HP;1 año;AMD ryzen 3;8GB;256GB;Integrada;No aplica;Endless os;15;1.499.000
https://www.falabella.com.co/falabella-co/product/120379998/Portatil-asus-k513ea-bq2213-ci7-ssd-512gb-12gb-15.6/120379999;ASUS;12 meses;Intel core i7;12GB;512GB;;No aplica;Endless os;;3.599.888
https://www.falabella.com.co/falabella-co/product/120484098/COMPUTADOR-DE-ESCRITORIO-CEL-G5900-DDR4-8GB-SSD-512GB-MONITOR-22/120484099;JANUS;12 meses;;8GB;512GB;;;Windows 10;22;1.281.000
https://www.falabella.com.co/falabella-co/product/117775974/Portatil-asus-M1502ia-BQ008-ryzen-7-4800H-Ram-8gb-Ssd-512gb-Pantalla-156Fhd/117775976;ASUS;12 meses;AMD ryzen 7;8GB;512GB;;No aplica;Endless os;15;2.599.000
https://www.falabella.com.co/falabella-co/product/120495541/Portatil-Acer-A315-56-Core-i3-8GB-RAM-SSD-512GB-156%E2%80%B3-Pulgadas/120495543;ACER;12 meses;Intel core i3;8GB;512GB;;No aplica;Linux;15;1.599.900
https://www.falabella.com.co/falabella-co/product/116641212/Portatil-asus-x415ja-intel-core-i3-4gb-1tb-windows/116641215;ASUS;;Intel core i3;4GB;;;;Windows 10;;2.599.900
https://www.falabella.com.co/falabella-co/product/119670786/Portatil-Lenovo-Ideapad-3-14ALC6-Ryzen-5-5500U-RAM-8GB-256GB-SSD-14-pulgadas/119670787;LENOVO;12 meses;AMD ryzen 5;8GB;256GB;AMD Radeon Grafics;No aplica;Linux;14;2.499.000
https://www.falabella.com.co/falabella-co/product/119233868/HP-Workstation-portatil-zbook-I7-11800-RAM-16-GB-SSD-1-TB-SSD-nvidia-quadro-T600-PANTALLA-15.6/119233869;HP;12 meses;;16GB;1TB;Nvidia quadro p600;4GB;Windows 10 Pro;15;10.999.900
https://www.falabella.com.co/falabella-co/product/34164117/Portatil-Dell-Inspiron-15-15,6-Ryzen-5-8Gb-256Ssd/34164117;DELL;12 meses;Amd ryzen r5;6gb;240gb;;No aplica;Linux;15.6 pulgadas;1.730.000
https://www.falabella.com.co/falabella-co/product/120471304/Portatil-Lenovo-Amd-Ryzen-7-3700u-8gb-512gb-Ideapad-3-Vega10/120471305;LENOVO;1 año;AMD ryzen 7;8GB;512GB;AMD radeon rx vega 10;No aplica;Windows;15;2.439.000
https://www.falabella.com.co/falabella-co/product/119042813/Portatil-Asus-X415ja-Intel-Core-I5-1035g1-8gb-512gb-Win-11/119042814;ASUS;12 meses;Intel core i5;8GB;512GB;Intel uhd graphics 600;No aplica;Windows 11;14;1.959.800
https://www.falabella.com.co/falabella-co/product/118247633/Portatil-dell-vostro-amd-ryzen5-8gb-256ssd-ubuntu/118247636;DELL;;AMD ryzen 5;6GB;;;;Linux;;1.572.900
https://www.falabella.com.co/falabella-co/product/120925823/Computador-Portatil-Hp-Intel-Core-i5-1135G7-256Gb-Ssd-4Gb-Ram-14-14-dq2520la/120925824;HP;1 año;Intel core i5;4GB;256GB;Intel Iris Xe Graphics;No aplica;Linux;14;1.667.900
https://www.falabella.com.co/falabella-co/product/117775978/Portatil-Asus-X415ea-ek1182-core-i3-1115g4-Ram-12gb-256-Ssd-Endless/117775979;ASUS;12 MESES;Intel core i3;12GB;256GB;;No aplica;Endless os;14;1.599.000
https://www.falabella.com.co/falabella-co/product/119719789/Portatil-Lenovo-Intel-Core-i9-16GB-1TB-Legion-Pro-5-16%E2%80%9D-Gris/119719791;LENOVO;1 año;Intel core i9;16GB;1TB;;8GB;Windows 11 Home;16;10.499.900
https://www.falabella.com.co/falabella-co/product/119773319/Portatil-Hp-15-eh0002la-R5-4500U-RAM-8GB-SSD-512GB-15-+-Mochila-HP-Renew-Travel-15.6-/119773320;HP;;AMD ryzen 5;8GB;512GB;Integrada;No aplica;;15;2.125.900
https://www.falabella.com.co/falabella-co/product/38730170/Portatil-Asus-14-Pulgadas-Core-I3-4Gb/38730170;ASUS;12 meses;Amd a4;3gb;240gb;;No aplica;Windows 10;14 pulgadas;1.425.000
https://www.falabella.com.co/falabella-co/product/119718913/PORTATIL-GAMER-CROSSHAIR-15-R6E-B12UGZ-I7-12700H-1-TB-SSD-16-GB-RTX3070-8-GB/119718914;MSI;12 meses;Intel core i7;16GB;1TB;GeForce RTX 3070 8GB GDDR6;8GB;Windows 11 Home;15;10.299.900
https://www.falabella.com.co/falabella-co/product/119717709/PORTATIL-PRESTIGE-15-A11SB-469CA-I7-1185G7-512-SSD-16-GB-MX-450-2-GB-GDDR6/119717710;MSI;12 meses;Intel core i7;16GB;512GB;;2GB;Windows 10 Home;15;6.999.900
https://www.falabella.com.co/falabella-co/product/120383120/DELL-LATITUDE-5430-CORE-I5-1245U-RAM-16-256-GB-WIN11-PRO/120383123;DELL;2 años;Intel Core i5-1240P;16GB;256GB;Intel uhd graphics 600;No aplica;Windows 11;14;5.899.800
https://www.falabella.com.co/falabella-co/product/119808970/Portatil-Hp-14-pulgadas-dq2520la-Core-I5-1135G7-12Gb-256-Gb-Win-10-Prueba/119808971;HP;12 meses;Intel core i5;;256GB;;;Free dos;14;1.819.000
https://www.falabella.com.co/falabella-co/product/120935566/Portatil-ASUS-ROG-G814JZ-N6012W-Core%E2%84%A2-i9-18-16GB-1TB-Windows-11-Home/120935567;ASUS;;Intel core i9;16GB;1TB;No aplica;12GB;Windows;18;16.543.900
https://www.falabella.com.co/falabella-co/product/61901492/Computador-All-In-One-Lenovo-F0Fq0039Ld/61901492;LENOVO;12 meses;Intel core i3;4gb;1tb;;;Windows;21.5 pulgadas;2.484.900
https://www.falabella.com.co/falabella-co/product/120071248/Portatil-Hp-Amd-Ryzen-3-5300u-4gb-256gb-14-fq1051la/120071249;HP;1 año;AMD ryzen 3;4GB;256GB;AMD Radeon Grafics;No aplica;Free dos;14;1.239.000
https://www.falabella.com.co/falabella-co/product/118294470/Portatil-toshiba-dynabook-portege-x30w-j3132-i5-1135g7-256gb-8gb-13.3-fhd-touch/118294471;TOSHIBA;;Otros;;;;;;;4.199.900
https://www.falabella.com.co/falabella-co/product/119652037/PORTATIL-ASUS-X1503ZA-L1316-INTEL-CORE-I5-12500H-8GB-DDR4-512GB-SSD-PANTALLA-156-OLED-FHD/119652039;ASUS;12 MESES;Intel core i5;8GB;512GB;Intel uhd graphics 600;No aplica;Endless os;15;3.070.900
https://www.falabella.com.co/falabella-co/product/120072376/Laptop-Hp-Amd-Ryzen-3-5300u-8gb-256gb-14-fq1051la/120072379;HP;1 año;AMD ryzen 3;8GB;256GB;AMD Radeon Grafics;No aplica;Free dos;14;1.339.000
https://www.falabella.com.co/falabella-co/product/120841017/Lenovo-ideapad-3-Intel-Core-I5-1135g7-Ram-12gb-Ssd-256gb-Win10-14-/120841018;LENOVO;12 meses;Intel core i5;12GB;256GB;Integrada;No aplica;Windows 10;14;2.189.900
https://www.falabella.com.co/falabella-co/product/120843389/Portatil-Dell-XPS-9320-Plus-Core-i5-1240P-512Gb-SSD-16Gb-13.4-Win11-Touchscreen/120843390;DELL;1 Año;Intel core i5;16GB;512GB;No aplica;No aplica;Windows 11;13;5.690.000
https://www.falabella.com.co/falabella-co/product/119716460/PORTATIL-CREATOR-Z16-A11UE-064CA-I7-11800H-1-TB-SSD-32-GB-RTX-3060-6GB-DDR6-16-/119716461;MSI;12 meses;Intel core i7;32GB;1TB;GeForce RTX 2060 6GB GDDR6;6GB;Windows 10 Pro;16;9.599.800
https://www.falabella.com.co/falabella-co/product/29130779/Portatil-Lenovo-V14-Are-14-Ryzen7-8Gb-1Tb-Hhd/29130779;LENOVO;12 meses;Amd ryzen r7;8gb;1tb;;No aplica;Linux;14 pulgadas;2.599.888
https://www.falabella.com.co/falabella-co/product/51500022/Portatil-Asus-M1402Ia-14-Ryzen-5-Ram-8Gb-Ssd-512G/51500022;ASUS;;Amd ryzen r5;8gb;512gb;;No aplica;Linux;14 pulgadas;2.599.888
https://www.falabella.com.co/falabella-co/product/119649147/Portatil-Hp-Envy-X360-Core-I7-1255u-Ram-16gb-512ssd-15.6-Oled-Lapiz/119649148;HP;12 meses;Intel core i7;16GB;512GB;;4GB;Windows 11 Home;15;6.990.900
https://www.falabella.com.co/falabella-co/product/120198463/Combo-Portatil-Lenovo-Idea-Pad-1-Ryzen-5-8gb-512gb-15.6-Win-11-+-Kaspersky-Obsequio-Disco-Externo/120198464;LENOVO;12 Meses;AMD ryzen 5;8GB;512GB;AMD radeon vega 8;No aplica;Windows 11 Home;15;2.189.900
https://www.falabella.com.co/falabella-co/product/121045938/PORTATIL-ASUS-M3500QA-L1224-AMD-RYZEN-7-5800H-16GB-DDR4-512GB-SSD-PANTALLA-15,6-OLED/121045940;ASUS;12 MESES;AMD ryzen 7;16GB;512GB;AMD Radeon Graphics;No aplica;Endless os;15;3.605.900
https://www.falabella.com.co/falabella-co/product/10681673/Pc-All-In-One-Lenovo-330-20Igm/10681673;LENOVO;12 meses;Intel celeron;4gb;500gb;;No aplica;Windows 10 home;19 pulgadas;1.769.900
https://www.falabella.com.co/falabella-co/product/120800301/Portatil-dell-ryzen-5-amd-16gb-ssd-256-linux-14-pulgadas-vostro-3405/120800302;DELL;1 Año;;16GB;256GB;AMD Radeon Grafics;No aplica;Ubuntu;14;1.679.000
https://www.falabella.com.co/falabella-co/product/116641180/Portatil-hp-15-gw0017la-amd-ryzen-3-4gb-256gb-ssd/116641182;HP;;AMD a-series;4GB;;;;Windows 10;;2.599.900
https://www.falabella.com.co/falabella-co/product/117435851/Portatil-Hp-Amd-Ryzen-5-5500u-8gb-256gb-Radeon-Vega-14-/117435852;HP;1 año;AMD ryzen 5;8GB;256GB;Integrada;No aplica;Free dos;14;1.629.000
https://www.falabella.com.co/falabella-co/product/120466841/Portatil-Lenovo-Core-I3-Ram-8gb-Ssd-512gb-Fhd-Onceava-generacion/120466846;LENOVO;1 año;Intel core i3;8GB;512GB;Integrada;No aplica;Free dos;14;1.569.000
